Numero de la station;Nom de la station;Jour;Heure;tm;glot;um
97416465;Ligne Paradis;28/03/2020 08:00;8;25.5;63;66
97416465;Ligne Paradis;28/03/2020 09:00;9;27.1;118;64
97416465;Ligne Paradis;28/03/2020 10:00;10;26.8;129;65
97416465;Ligne Paradis;28/03/2020 11:00;11;27.9;218;67
97416465;Ligne Paradis;28/03/2020 12:00;12;29.4;218;65
97416465;Ligne Paradis;28/03/2020 13:00;13;29.3;355;68
97416465;Ligne Paradis;28/03/2020 14:00;14;27.3;229;69
97416465;Ligne Paradis;28/03/2020 15:00;15;27.2;90;71
97416465;Ligne Paradis;28/03/2020 16:00;16;27.5;90;71
97416465;Ligne Paradis;28/03/2020 17:00;17;26.2;96;77
97416465;Ligne Paradis;28/03/2020 18:00;18;25.9;23;81
97416465;Ligne Paradis;28/03/2020 19:00;19;24.2;1;84
97416465;Ligne Paradis;28/03/2020 20:00;20;23;0;84
97416465;Ligne Paradis;28/03/2020 21:00;21;22.7;0;86
97416465;Ligne Paradis;28/03/2020 22:00;22;23.3;0;86
97416465;Ligne Paradis;28/03/2020 23:00;23;22.5;0;87
97416465;Ligne Paradis;29/03/2020 00:00;0;22.4;0;84
97416465;Ligne Paradis;29/03/2020 01:00;1;22.6;0;84
97416465;Ligne Paradis;29/03/2020 02:00;2;22.3;0;83
97416465;Ligne Paradis;29/03/2020 03:00;3;22.1;0;82
97416465;Ligne Paradis;29/03/2020 04:00;4;21.9;0;81
97416465;Ligne Paradis;29/03/2020 05:00;5;21.8;0;82
97416465;Ligne Paradis;29/03/2020 06:00;6;22.1;0;80
97416465;Ligne Paradis;29/03/2020 07:00;7;22.6;6;73
97416465;Ligne Paradis;29/03/2020 08:00;8;27.3;62;70
97416465;Ligne Paradis;29/03/2020 09:00;9;28.1;140;68
97416465;Ligne Paradis;29/03/2020 10:00;10;29.1;221;68
97416465;Ligne Paradis;29/03/2020 11:00;11;28.6;290;65
97416465;Ligne Paradis;29/03/2020 12:00;12;29.5;348;64
97416465;Ligne Paradis;29/03/2020 13:00;13;28.6;346;67
97416465;Ligne Paradis;29/03/2020 14:00;14;28.5;275;68
97416465;Ligne Paradis;29/03/2020 15:00;15;28.7;222;70
97416465;Ligne Paradis;29/03/2020 16:00;16;27.9;139;70
97416465;Ligne Paradis;29/03/2020 17:00;17;27.1;87;75
97416465;Ligne Paradis;29/03/2020 18:00;18;26.5;24;84
97416465;Ligne Paradis;29/03/2020 19:00;19;25.1;1;86
97416465;Ligne Paradis;29/03/2020 20:00;20;24.2;0;88
97416465;Ligne Paradis;29/03/2020 21:00;21;23.7;0;89
97416465;Ligne Paradis;29/03/2020 22:00;22;23.6;0;90
97416465;Ligne Paradis;29/03/2020 23:00;23;23.8;0;87
97416465;Ligne Paradis;30/03/2020 00:00;0;23.2;0;85
97416465;Ligne Paradis;30/03/2020 01:00;1;24;0;82
97416465;Ligne Paradis;30/03/2020 02:00;2;23.9;0;80
97416465;Ligne Paradis;30/03/2020 03:00;3;23.4;0;80
97416465;Ligne Paradis;30/03/2020 04:00;4;23.5;0;80
97416465;Ligne Paradis;30/03/2020 05:00;5;23.1;0;78
97416465;Ligne Paradis;30/03/2020 06:00;6;22.8;0;78
97416465;Ligne Paradis;30/03/2020 07:00;7;24.4;4;68
97416465;Ligne Paradis;30/03/2020 08:00;8;26.8;42;63
97416465;Ligne Paradis;30/03/2020 09:00;9;29.8;95;60
97416465;Ligne Paradis;30/03/2020 10:00;10;29.7;138;66
97416465;Ligne Paradis;30/03/2020 11:00;11;30;195;65
97416465;Ligne Paradis;30/03/2020 12:00;12;29.2;228;67
97416465;Ligne Paradis;30/03/2020 13:00;13;28.4;215;70
97416465;Ligne Paradis;30/03/2020 14:00;14;28.1;183;72
97416465;Ligne Paradis;30/03/2020 15:00;15;28.2;155;70
97416465;Ligne Paradis;30/03/2020 16:00;16;28;122;71
97416465;Ligne Paradis;30/03/2020 17:00;17;27.3;81;66
97416465;Ligne Paradis;30/03/2020 18:00;18;26.2;29;70
97416465;Ligne Paradis;30/03/2020 19:00;19;25;1;75
97416465;Ligne Paradis;30/03/2020 20:00;20;25.1;0;77
97416465;Ligne Paradis;30/03/2020 21:00;21;24.7;0;79
97416465;Ligne Paradis;30/03/2020 22:00;22;25;0;79
97416465;Ligne Paradis;30/03/2020 23:00;23;29;0;78
97416465;Ligne Paradis;31/03/2020 00:00;0;24.3;0;79
97416465;Ligne Paradis;31/03/2020 01:00;1;24.5;0;77
97416465;Ligne Paradis;31/03/2020 02:00;2;24.9;0;75
97416465;Ligne Paradis;31/03/2020 03:00;3;24.4;0;74
97416465;Ligne Paradis;31/03/2020 04:00;4;24.3;0;73
97416465;Ligne Paradis;31/03/2020 05:00;5;24.5;0;72
97416465;Ligne Paradis;31/03/2020 06:00;6;23.6;0;72
97416465;Ligne Paradis;31/03/2020 07:00;7;24.3;4;64
97416465;Ligne Paradis;31/03/2020 08:00;8;27.6;63;64
97416465;Ligne Paradis;31/03/2020 09:00;9;28;131;68
97416465;Ligne Paradis;31/03/2020 10:00;10;29.7;161;69
97416465;Ligne Paradis;31/03/2020 11:00;11;29.2;264;67
97416465;Ligne Paradis;31/03/2020 12:00;12;29.1;327;66
97416465;Ligne Paradis;31/03/2020 13:00;13;27.7;203;65
97416465;Ligne Paradis;31/03/2020 14:00;14;27.5;90;64
97416465;Ligne Paradis;31/03/2020 15:00;15;26.4;72;69
97416465;Ligne Paradis;31/03/2020 16:00;16;24.2;38;59
97416465;Ligne Paradis;31/03/2020 17:00;17;23.4;15;64
97416465;Ligne Paradis;31/03/2020 18:00;18;23.5;8;71
97416465;Ligne Paradis;31/03/2020 19:00;19;23.8;0;75
97416465;Ligne Paradis;31/03/2020 20:00;20;23.8;0;76
97416465;Ligne Paradis;31/03/2020 21:00;21;23.7;0;74
97416465;Ligne Paradis;31/03/2020 22:00;22;23.3;0;75
97416465;Ligne Paradis;31/03/2020 23:00;23;23.4;0;77
97416465;Ligne Paradis;01/04/2020 00:00;0;23.4;0;76
97416465;Ligne Paradis;01/04/2020 01:00;1;23.6;0;74
97416465;Ligne Paradis;01/04/2020 02:00;2;23.5;0;72
97416465;Ligne Paradis;01/04/2020 03:00;3;22.8;0;71
97416465;Ligne Paradis;01/04/2020 04:00;4;22.4;0;72
97416465;Ligne Paradis;01/04/2020 05:00;5;22.2;0;71
97416465;Ligne Paradis;01/04/2020 06:00;6;22.1;0;71
97416465;Ligne Paradis;01/04/2020 07:00;7;22.8;4;64
97416465;Ligne Paradis;01/04/2020 08:00;8;23.4;47;73
97416465;Ligne Paradis;01/04/2020 09:00;9;28.2;107;67
97416465;Ligne Paradis;01/04/2020 10:00;10;27.4;155;66
97416465;Ligne Paradis;01/04/2020 11:00;11;27.7;217;66
97416465;Ligne Paradis;01/04/2020 12:00;12;27.4;249;65
97416465;Ligne Paradis;01/04/2020 13:00;13;28.1;239;66
97416465;Ligne Paradis;01/04/2020 14:00;14;26.9;205;69
97416465;Ligne Paradis;01/04/2020 15:00;15;27.3;171;73
97416465;Ligne Paradis;01/04/2020 16:00;16;26.9;138;63
97416465;Ligne Paradis;01/04/2020 17:00;17;26.9;92;65
97416465;Ligne Paradis;01/04/2020 18:00;18;25.4;34;68
97416465;Ligne Paradis;01/04/2020 19:00;19;24.6;1;72
97416465;Ligne Paradis;01/04/2020 20:00;20;24.2;0;73
97416465;Ligne Paradis;01/04/2020 21:00;21;23;0;75
97416465;Ligne Paradis;01/04/2020 22:00;22;22.6;0;75
97416465;Ligne Paradis;01/04/2020 23:00;23;22.4;0;76
97416465;Ligne Paradis;02/04/2020 00:00;0;21.7;0;76
97416465;Ligne Paradis;02/04/2020 01:00;1;21.7;0;77
97416465;Ligne Paradis;02/04/2020 02:00;2;21.4;0;78
97416465;Ligne Paradis;02/04/2020 03:00;3;21.3;0;78
97416465;Ligne Paradis;02/04/2020 04:00;4;21.6;0;75
97416465;Ligne Paradis;02/04/2020 05:00;5;21.4;0;72
97416465;Ligne Paradis;02/04/2020 06:00;6;21.3;0;72
97416465;Ligne Paradis;02/04/2020 07:00;7;22.6;5;67
97416465;Ligne Paradis;02/04/2020 08:00;8;26.3;68;69
97416465;Ligne Paradis;02/04/2020 09:00;9;27.6;149;68
97416465;Ligne Paradis;02/04/2020 10:00;10;28.6;220;67
97416465;Ligne Paradis;02/04/2020 11:00;11;28.3;261;67
97416465;Ligne Paradis;02/04/2020 12:00;12;28.6;303;69
97416465;Ligne Paradis;02/04/2020 13:00;13;28.6;344;70
97416465;Ligne Paradis;02/04/2020 14:00;14;28.1;347;72
97416465;Ligne Paradis;02/04/2020 15:00;15;28.2;248;60
97416465;Ligne Paradis;02/04/2020 16:00;16;28.5;169;63
97416465;Ligne Paradis;02/04/2020 17:00;17;26.4;116;67
97416465;Ligne Paradis;02/04/2020 18:00;18;25.4;46;72
97416465;Ligne Paradis;02/04/2020 19:00;19;23.6;1;76
97416465;Ligne Paradis;02/04/2020 20:00;20;23.1;0;78
97416465;Ligne Paradis;02/04/2020 21:00;21;22.6;0;78
97416465;Ligne Paradis;02/04/2020 22:00;22;23.2;0;79
97416465;Ligne Paradis;02/04/2020 23:00;23;22.8;0;78
97416465;Ligne Paradis;03/04/2020 00:00;0;22.3;0;78
97416465;Ligne Paradis;03/04/2020 01:00;1;22;0;77
97416465;Ligne Paradis;03/04/2020 02:00;2;22.2;0;76
97416465;Ligne Paradis;03/04/2020 03:00;3;22.3;0;76
97416465;Ligne Paradis;03/04/2020 04:00;4;21.8;0;74
97416465;Ligne Paradis;03/04/2020 05:00;5;21.7;0;75
97416465;Ligne Paradis;03/04/2020 06:00;6;21.3;0;76
97416465;Ligne Paradis;03/04/2020 07:00;7;22;4;68
97416465;Ligne Paradis;03/04/2020 08:00;8;25.6;54;72
97416465;Ligne Paradis;03/04/2020 09:00;9;26;120;67
97416465;Ligne Paradis;03/04/2020 10:00;10;26.2;125;67
97416465;Ligne Paradis;03/04/2020 11:00;11;28.3;178;68
97416465;Ligne Paradis;03/04/2020 12:00;12;25.3;271;68
97416465;Ligne Paradis;03/04/2020 13:00;13;27.3;200;66
97416465;Ligne Paradis;03/04/2020 14:00;14;28.6;134;68
97416465;Ligne Paradis;03/04/2020 15:00;15;27.5;192;72
97416465;Ligne Paradis;03/04/2020 16:00;16;25.6;185;71
97416465;Ligne Paradis;03/04/2020 17:00;17;26.2;118;67
97416465;Ligne Paradis;03/04/2020 18:00;18;25.2;34;76
97416465;Ligne Paradis;03/04/2020 19:00;19;24.4;1;79
97416465;Ligne Paradis;03/04/2020 20:00;20;24.1;0;80
97416465;Ligne Paradis;03/04/2020 21:00;21;23.7;0;83
97416465;Ligne Paradis;03/04/2020 22:00;22;22.7;0;82
97416465;Ligne Paradis;03/04/2020 23:00;23;22.6;0;80
97416465;Ligne Paradis;04/04/2020 00:00;0;22.6;0;79
97416465;Ligne Paradis;04/04/2020 01:00;1;22.7;0;77
97416465;Ligne Paradis;04/04/2020 02:00;2;22.7;0;77
97416465;Ligne Paradis;04/04/2020 03:00;3;22.4;0;76
97416465;Ligne Paradis;04/04/2020 04:00;4;22.5;0;74
97416465;Ligne Paradis;04/04/2020 05:00;5;22.6;0;75
97416465;Ligne Paradis;04/04/2020 06:00;6;22.6;0;76
97416465;Ligne Paradis;04/04/2020 07:00;7;22.9;2;69
97416465;Ligne Paradis;04/04/2020 08:00;8;23.2;21;77
97416465;Ligne Paradis;04/04/2020 09:00;9;25.6;81;72
97416465;Ligne Paradis;04/04/2020 10:00;10;26.1;169;74
97416465;Ligne Paradis;04/04/2020 11:00;11;27.1;242;74
97416465;Ligne Paradis;04/04/2020 12:00;12;27.1;297;72
97416465;Ligne Paradis;04/04/2020 13:00;13;26.7;347;72
97416465;Ligne Paradis;04/04/2020 14:00;14;26.6;342;74
97416465;Ligne Paradis;04/04/2020 15:00;15;26.7;315;63
97416465;Ligne Paradis;04/04/2020 16:00;16;26.6;234;79
97416465;Ligne Paradis;04/04/2020 17:00;17;25.9;143;70
97416465;Ligne Paradis;04/04/2020 18:00;18;24.5;44;76
97416465;Ligne Paradis;04/04/2020 19:00;19;23.8;1;81
97416465;Ligne Paradis;04/04/2020 20:00;20;23.7;0;83
97416465;Ligne Paradis;04/04/2020 21:00;21;23.1;0;84
97416465;Ligne Paradis;04/04/2020 22:00;22;23.8;0;84
97416465;Ligne Paradis;04/04/2020 23:00;23;23.5;0;84
97416465;Ligne Paradis;05/04/2020 00:00;0;23.4;0;80
97416465;Ligne Paradis;05/04/2020 01:00;1;21.3;0;82
97416465;Ligne Paradis;05/04/2020 02:00;2;22.1;0;79
97416465;Ligne Paradis;05/04/2020 03:00;3;21;0;79
97416465;Ligne Paradis;05/04/2020 04:00;4;19.9;0;78
97416465;Ligne Paradis;05/04/2020 05:00;5;21.1;0;79
97416465;Ligne Paradis;05/04/2020 06:00;6;21;0;76
97416465;Ligne Paradis;05/04/2020 07:00;7;21.3;5;69
97416465;Ligne Paradis;05/04/2020 08:00;8;27.2;68;73
97416465;Ligne Paradis;05/04/2020 09:00;9;26.6;147;69
97416465;Ligne Paradis;05/04/2020 10:00;10;27;217;68
97416465;Ligne Paradis;05/04/2020 11:00;11;27.4;274;69
97416465;Ligne Paradis;05/04/2020 12:00;12;27.7;325;71
97416465;Ligne Paradis;05/04/2020 13:00;13;27.3;330;73
97416465;Ligne Paradis;05/04/2020 14:00;14;27.5;327;72
97416465;Ligne Paradis;05/04/2020 15:00;15;27.2;310;74
97416465;Ligne Paradis;05/04/2020 16:00;16;26.6;247;63
97416465;Ligne Paradis;05/04/2020 17:00;17;26;157;69
97416465;Ligne Paradis;05/04/2020 18:00;18;24.9;59;73
97416465;Ligne Paradis;05/04/2020 19:00;19;24.7;1;77
97416465;Ligne Paradis;05/04/2020 20:00;20;24.4;0;80
97416465;Ligne Paradis;05/04/2020 21:00;21;24.3;0;82
97416465;Ligne Paradis;05/04/2020 22:00;22;23.8;0;81
97416465;Ligne Paradis;05/04/2020 23:00;23;22.6;0;78
97416465;Ligne Paradis;06/04/2020 00:00;0;21.8;0;80
97416465;Ligne Paradis;06/04/2020 01:00;1;21.4;0;78
97416465;Ligne Paradis;06/04/2020 02:00;2;21.6;0;79
97416465;Ligne Paradis;06/04/2020 03:00;3;21.4;0;79
97416465;Ligne Paradis;06/04/2020 04:00;4;21.2;0;79
97416465;Ligne Paradis;06/04/2020 05:00;5;21.3;0;78
97416465;Ligne Paradis;06/04/2020 06:00;6;21.4;0;77
97416465;Ligne Paradis;06/04/2020 07:00;7;21.1;4;72
97416465;Ligne Paradis;06/04/2020 08:00;8;25.5;61;71
97416465;Ligne Paradis;06/04/2020 09:00;9;27.5;142;68
97416465;Ligne Paradis;06/04/2020 10:00;10;28.5;209;68
97416465;Ligne Paradis;06/04/2020 11:00;11;28.5;264;69
97416465;Ligne Paradis;06/04/2020 12:00;12;28.4;310;66
97416465;Ligne Paradis;06/04/2020 13:00;13;27.8;312;52
97416465;Ligne Paradis;06/04/2020 14:00;14;28.4;300;53
97416465;Ligne Paradis;06/04/2020 15:00;15;28.1;290;53
97416465;Ligne Paradis;06/04/2020 16:00;16;28.1;223;56
97416465;Ligne Paradis;06/04/2020 17:00;17;27;140;65
97416465;Ligne Paradis;06/04/2020 18:00;18;24.4;46;70
97416465;Ligne Paradis;06/04/2020 19:00;19;22.4;0;75
97416465;Ligne Paradis;06/04/2020 20:00;20;21.9;0;78
97416465;Ligne Paradis;06/04/2020 21:00;21;21.9;0;81
97416465;Ligne Paradis;06/04/2020 22:00;22;22.4;0;80
97416465;Ligne Paradis;06/04/2020 23:00;23;23.4;0;78
97416465;Ligne Paradis;07/04/2020 00:00;0;22.2;0;80
97416465;Ligne Paradis;07/04/2020 01:00;1;22.7;0;79
97416465;Ligne Paradis;07/04/2020 02:00;2;23;0;77
97416465;Ligne Paradis;07/04/2020 03:00;3;20.5;0;77
97416465;Ligne Paradis;07/04/2020 04:00;4;22;0;76
97416465;Ligne Paradis;07/04/2020 05:00;5;20.6;0;76
97416465;Ligne Paradis;07/04/2020 06:00;6;21.2;0;76
97416465;Ligne Paradis;07/04/2020 07:00;7;20.7;3;68
97416465;Ligne Paradis;07/04/2020 08:00;8;22.4;47;71
97416465;Ligne Paradis;07/04/2020 09:00;9;24.4;111;65
97416465;Ligne Paradis;07/04/2020 10:00;10;28.3;165;62
97416465;Ligne Paradis;07/04/2020 11:00;11;28.2;218;63
97416465;Ligne Paradis;07/04/2020 12:00;12;28.5;252;68
97416465;Ligne Paradis;07/04/2020 13:00;13;27.8;258;69
97416465;Ligne Paradis;07/04/2020 14:00;14;27.5;231;68
97416465;Ligne Paradis;07/04/2020 15:00;15;27.8;205;61
97416465;Ligne Paradis;07/04/2020 16:00;16;26.5;163;63
97416465;Ligne Paradis;07/04/2020 17:00;17;28.2;102;70
97416465;Ligne Paradis;07/04/2020 18:00;18;25.3;34;74
97416465;Ligne Paradis;07/04/2020 19:00;19;23.1;0;77
97416465;Ligne Paradis;07/04/2020 20:00;20;24.1;0;78
97416465;Ligne Paradis;07/04/2020 21:00;21;22.2;0;79
97416465;Ligne Paradis;07/04/2020 22:00;22;21.8;0;80
97416465;Ligne Paradis;07/04/2020 23:00;23;22.8;0;80
97416465;Ligne Paradis;08/04/2020 00:00;0;22.3;0;78
97416465;Ligne Paradis;08/04/2020 01:00;1;22.3;0;81
97416465;Ligne Paradis;08/04/2020 02:00;2;23;0;79
97416465;Ligne Paradis;08/04/2020 03:00;3;23;0;78
97416465;Ligne Paradis;08/04/2020 04:00;4;22.1;0;78
97416465;Ligne Paradis;08/04/2020 05:00;5;22.7;0;77
97416465;Ligne Paradis;08/04/2020 06:00;6;21.3;0;76
97416465;Ligne Paradis;08/04/2020 07:00;7;22;3;67
97416465;Ligne Paradis;08/04/2020 08:00;8;26.1;49;60
97416465;Ligne Paradis;08/04/2020 09:00;9;28.4;111;66
97416465;Ligne Paradis;08/04/2020 10:00;10;27.4;142;65
97416465;Ligne Paradis;08/04/2020 11:00;11;30.1;187;67
97416465;Ligne Paradis;08/04/2020 12:00;12;30;294;67
97416465;Ligne Paradis;08/04/2020 13:00;13;29.2;332;66
97416465;Ligne Paradis;08/04/2020 14:00;14;29;318;66
97416465;Ligne Paradis;08/04/2020 15:00;15;29;273;71
97416465;Ligne Paradis;08/04/2020 16:00;16;28.2;228;73
97416465;Ligne Paradis;08/04/2020 17:00;17;27.4;146;68
97416465;Ligne Paradis;08/04/2020 18:00;18;25.5;50;76
97416465;Ligne Paradis;08/04/2020 19:00;19;23.2;0;79
97416465;Ligne Paradis;08/04/2020 20:00;20;23.2;0;79
97416465;Ligne Paradis;08/04/2020 21:00;21;22.5;0;79
97416465;Ligne Paradis;08/04/2020 22:00;22;22.4;0;80
97416465;Ligne Paradis;08/04/2020 23:00;23;22.4;0;78
97416465;Ligne Paradis;09/04/2020 00:00;0;22.1;0;83
97416465;Ligne Paradis;09/04/2020 01:00;1;22.5;0;80
97416465;Ligne Paradis;09/04/2020 02:00;2;22.2;0;78
97416465;Ligne Paradis;09/04/2020 03:00;3;21.8;0;78
97416465;Ligne Paradis;09/04/2020 04:00;4;21.4;0;78
97416465;Ligne Paradis;09/04/2020 05:00;5;21.3;0;78
97416465;Ligne Paradis;09/04/2020 06:00;6;21.1;0;77
97416465;Ligne Paradis;09/04/2020 07:00;7;21.7;4;70
97416465;Ligne Paradis;09/04/2020 08:00;8;25.3;61;75
97416465;Ligne Paradis;09/04/2020 09:00;9;28.7;141;72
97416465;Ligne Paradis;09/04/2020 10:00;10;29.2;213;71
97416465;Ligne Paradis;09/04/2020 11:00;11;29;282;69
97416465;Ligne Paradis;09/04/2020 12:00;12;28.6;332;74
97416465;Ligne Paradis;09/04/2020 13:00;13;29.1;345;74
97416465;Ligne Paradis;09/04/2020 14:00;14;28.9;274;71
97416465;Ligne Paradis;09/04/2020 15:00;15;27.6;268;72
97416465;Ligne Paradis;09/04/2020 16:00;16;28.2;194;61
97416465;Ligne Paradis;09/04/2020 17:00;17;27;120;66
97416465;Ligne Paradis;09/04/2020 18:00;18;26;47;72
97416465;Ligne Paradis;09/04/2020 19:00;19;24.6;0;76
97416465;Ligne Paradis;09/04/2020 20:00;20;24.4;0;78
97416465;Ligne Paradis;09/04/2020 21:00;21;23.9;0;79
97416465;Ligne Paradis;09/04/2020 22:00;22;23.1;0;80
97416465;Ligne Paradis;09/04/2020 23:00;23;22.9;0;82
97416465;Ligne Paradis;10/04/2020 00:00;0;22.3;0;82
97416465;Ligne Paradis;10/04/2020 01:00;1;21.9;0;84
97416465;Ligne Paradis;10/04/2020 02:00;2;22.2;0;84
97416465;Ligne Paradis;10/04/2020 03:00;3;22.1;0;84
97416465;Ligne Paradis;10/04/2020 04:00;4;21.7;0;83
97416465;Ligne Paradis;10/04/2020 05:00;5;21.6;0;83
97416465;Ligne Paradis;10/04/2020 06:00;6;21.2;0;84
97416465;Ligne Paradis;10/04/2020 07:00;7;21.4;3;79
97416465;Ligne Paradis;10/04/2020 08:00;8;26.4;58;83
97416465;Ligne Paradis;10/04/2020 09:00;9;27.6;137;78
97416465;Ligne Paradis;10/04/2020 10:00;10;27.5;207;76
97416465;Ligne Paradis;10/04/2020 11:00;11;27.9;273;64
97416465;Ligne Paradis;10/04/2020 12:00;12;27.7;321;64
97416465;Ligne Paradis;10/04/2020 13:00;13;27.4;343;65
97416465;Ligne Paradis;10/04/2020 14:00;14;27.1;333;68
97416465;Ligne Paradis;10/04/2020 15:00;15;27;299;68
97416465;Ligne Paradis;10/04/2020 16:00;16;27.4;233;73
97416465;Ligne Paradis;10/04/2020 17:00;17;26.6;146;78
97416465;Ligne Paradis;10/04/2020 18:00;18;25.2;50;80
97416465;Ligne Paradis;10/04/2020 19:00;19;24.4;1;82
97416465;Ligne Paradis;10/04/2020 20:00;20;24.2;0;83
97416465;Ligne Paradis;10/04/2020 21:00;21;24.2;0;83
97416465;Ligne Paradis;10/04/2020 22:00;22;24.4;0;88
97416465;Ligne Paradis;10/04/2020 23:00;23;23.7;0;88
97416465;Ligne Paradis;11/04/2020 00:00;0;22;0;83
97416465;Ligne Paradis;11/04/2020 01:00;1;21;0;91
97416465;Ligne Paradis;11/04/2020 02:00;2;23.6;0;92
97416465;Ligne Paradis;11/04/2020 03:00;3;21.3;0;92
97416465;Ligne Paradis;11/04/2020 04:00;4;21.3;0;92
97416465;Ligne Paradis;11/04/2020 05:00;5;21;0;90
97416465;Ligne Paradis;11/04/2020 06:00;6;20.9;0;91
97416465;Ligne Paradis;11/04/2020 07:00;7;22;2;88
97416465;Ligne Paradis;11/04/2020 08:00;8;23.6;38;80
97416465;Ligne Paradis;11/04/2020 09:00;9;25.3;103;68
97416465;Ligne Paradis;11/04/2020 10:00;10;26.1;115;70
97416465;Ligne Paradis;11/04/2020 11:00;11;26.4;160;68
97416465;Ligne Paradis;11/04/2020 12:00;12;26.9;135;66
97416465;Ligne Paradis;11/04/2020 13:00;13;26.3;209;65
97416465;Ligne Paradis;11/04/2020 14:00;14;26.2;195;68
97416465;Ligne Paradis;11/04/2020 15:00;15;26.8;162;70
97416465;Ligne Paradis;11/04/2020 16:00;16;26.4;230;72
97416465;Ligne Paradis;11/04/2020 17:00;17;25.8;149;78
97416465;Ligne Paradis;11/04/2020 18:00;18;24.5;50;84
97416465;Ligne Paradis;11/04/2020 19:00;19;23.8;0;86
97416465;Ligne Paradis;11/04/2020 20:00;20;22.1;0;87
97416465;Ligne Paradis;11/04/2020 21:00;21;21;0;87
97416465;Ligne Paradis;11/04/2020 22:00;22;21.7;0;86
97416465;Ligne Paradis;11/04/2020 23:00;23;21.9;0;85
97416465;Ligne Paradis;12/04/2020 00:00;0;21.5;0;88
97416465;Ligne Paradis;12/04/2020 01:00;1;20.9;0;84
97416465;Ligne Paradis;12/04/2020 02:00;2;22;0;84
97416465;Ligne Paradis;12/04/2020 03:00;3;21;0;84
97416465;Ligne Paradis;12/04/2020 04:00;4;20.6;0;84
97416465;Ligne Paradis;12/04/2020 05:00;5;21.9;0;84
97416465;Ligne Paradis;12/04/2020 06:00;6;21.5;0;84
97416465;Ligne Paradis;12/04/2020 07:00;7;21.8;2;79
97416465;Ligne Paradis;12/04/2020 08:00;8;26.1;58;75
97416465;Ligne Paradis;12/04/2020 09:00;9;27.3;77;68
97416465;Ligne Paradis;12/04/2020 10:00;10;28.3;203;65
97416465;Ligne Paradis;12/04/2020 11:00;11;27.6;263;63
97416465;Ligne Paradis;12/04/2020 12:00;12;26.2;118;65
97416465;Ligne Paradis;12/04/2020 13:00;13;26.5;139;62
97416465;Ligne Paradis;12/04/2020 14:00;14;26.3;72;71
97416465;Ligne Paradis;12/04/2020 15:00;15;27.8;168;70
97416465;Ligne Paradis;12/04/2020 16:00;16;28;225;73
97416465;Ligne Paradis;12/04/2020 17:00;17;27.2;129;76
97416465;Ligne Paradis;12/04/2020 18:00;18;24.3;32;81
97416465;Ligne Paradis;12/04/2020 19:00;19;23.1;0;84
97416465;Ligne Paradis;12/04/2020 20:00;20;22.6;0;84
97416465;Ligne Paradis;12/04/2020 21:00;21;22.1;0;85
97416465;Ligne Paradis;12/04/2020 22:00;22;22.2;0;87
97416465;Ligne Paradis;12/04/2020 23:00;23;22.3;0;86
97416465;Ligne Paradis;13/04/2020 00:00;0;22;0;84
97416465;Ligne Paradis;13/04/2020 01:00;1;21.5;0;88
97416465;Ligne Paradis;13/04/2020 02:00;2;21.6;0;89
97416465;Ligne Paradis;13/04/2020 03:00;3;21.7;0;89
97416465;Ligne Paradis;13/04/2020 04:00;4;21.1;0;89
97416465;Ligne Paradis;13/04/2020 05:00;5;21.3;0;91
97416465;Ligne Paradis;13/04/2020 06:00;6;21.6;0;90
97416465;Ligne Paradis;13/04/2020 07:00;7;22.2;3;85
97416465;Ligne Paradis;13/04/2020 08:00;8;24.5;44;76
97416465;Ligne Paradis;13/04/2020 09:00;9;27;143;76
97416465;Ligne Paradis;13/04/2020 10:00;10;27.7;228;71
97416465;Ligne Paradis;13/04/2020 11:00;11;26.5;214;70
97416465;Ligne Paradis;13/04/2020 12:00;12;28.1;290;69
97416465;Ligne Paradis;13/04/2020 13:00;13;26.2;175;66
97416465;Ligne Paradis;13/04/2020 14:00;14;29.3;247;69
97416465;Ligne Paradis;13/04/2020 15:00;15;27.9;183;68
97416465;Ligne Paradis;13/04/2020 16:00;16;26.9;67;73
97416465;Ligne Paradis;13/04/2020 17:00;17;25.4;27;76
97416465;Ligne Paradis;13/04/2020 18:00;18;23.8;7;84
97416465;Ligne Paradis;13/04/2020 19:00;19;24.1;0;83
97416465;Ligne Paradis;13/04/2020 20:00;20;23.2;0;83
97416465;Ligne Paradis;13/04/2020 21:00;21;23.1;0;80
97416465;Ligne Paradis;13/04/2020 22:00;22;23;0;78
97416465;Ligne Paradis;13/04/2020 23:00;23;21.9;0;77
97416465;Ligne Paradis;14/04/2020 00:00;0;21;0;85
97416465;Ligne Paradis;14/04/2020 01:00;1;21.9;0;79
97416465;Ligne Paradis;14/04/2020 02:00;2;21.4;0;77
97416465;Ligne Paradis;14/04/2020 03:00;3;20.8;0;78
97416465;Ligne Paradis;14/04/2020 04:00;4;20.6;0;78
97416465;Ligne Paradis;14/04/2020 05:00;5;20.8;0;80
97416465;Ligne Paradis;14/04/2020 06:00;6;20.8;0;79
97416465;Ligne Paradis;14/04/2020 07:00;7;21.5;3;70
97416465;Ligne Paradis;14/04/2020 08:00;8;25.5;57;59
97416465;Ligne Paradis;14/04/2020 09:00;9;27.5;136;56
97416465;Ligne Paradis;14/04/2020 10:00;10;30;212;67
97416465;Ligne Paradis;14/04/2020 11:00;11;29.3;275;62
97416465;Ligne Paradis;14/04/2020 12:00;12;30.3;319;63
